Date,Open,High,Low,Close,Adj Close,Volume
2014-09-29,99.349998,100.099998,98.260002,99.830002,88.617363,3156400
2014-09-30,100.029999,100.099998,98.800003,99.029999,87.907204,3746100
2014-10-01,98.639999,99.000000,97.269997,97.610001,86.646698,4827300
2014-10-02,97.650002,97.980003,96.150002,97.410004,86.469177,4460800
2014-10-03,98.040001,98.339996,97.029999,97.389999,86.451408,3921900
2014-10-06,97.809998,98.129997,96.910004,98.000000,86.992905,3982400
2014-10-07,97.089996,97.510002,94.690002,94.699997,84.063553,6479500
2014-10-08,94.580002,96.860001,93.639999,96.650002,85.794548,6214200
2014-10-09,96.209999,96.519997,93.239998,93.500000,82.998352,6414500
2014-10-10,93.239998,94.570000,91.610001,93.129997,82.669891,6179100
2014-10-13,93.290001,94.059998,91.620003,91.680000,81.382751,5852400
2014-10-14,92.510002,95.010002,92.389999,92.800003,82.376961,6791300
2014-10-15,91.430000,92.750000,90.050003,92.589996,82.190536,9377600
2014-10-16,90.269997,94.150002,90.269997,93.239998,83.398041,7439400
2014-10-17,94.199997,95.599998,93.980003,95.050003,85.016991,7442600
2014-10-20,94.529999,95.300003,93.269997,94.029999,84.104660,4270800
2014-10-21,95.040001,96.320000,95.040001,95.889999,85.768318,3990500
2014-10-22,95.529999,95.980003,94.050003,94.570000,84.587646,6211300
2014-10-23,97.599998,99.940002,97.339996,99.269997,88.791519,11670100
2014-10-24,99.510002,99.680000,98.370003,99.440002,88.943604,4133800
2014-10-27,98.680000,98.769997,97.150002,98.540001,88.138596,4346100
2014-10-28,99.440002,101.160004,99.029999,101.160004,90.482056,5069600
2014-10-29,101.529999,101.839996,99.839996,100.190002,89.614426,4426400
2014-10-30,99.629997,100.580002,99.059998,100.160004,89.587601,2650900
2014-10-31,101.349998,102.370003,100.839996,101.410004,90.705666,5367700
2014-11-03,101.610001,101.760002,99.769997,100.220001,89.641258,4434300
2014-11-04,99.750000,100.000000,98.040001,98.610001,88.201210,4849000
2014-11-05,99.449997,99.639999,98.449997,99.410004,88.916771,3515600
2014-11-06,99.510002,100.989998,99.239998,100.910004,90.258446,3427700
2014-11-07,101.260002,101.830002,100.900002,101.760002,91.018700,2708200
2014-11-10,101.860001,102.550003,101.860001,102.209999,91.421219,3308100
2014-11-11,102.309998,102.800003,101.599998,102.529999,91.707420,2464400
2014-11-12,102.169998,103.220001,101.519997,102.989998,92.118889,2808700
2014-11-13,103.059998,103.180000,100.680000,101.110001,90.437325,3924100
2014-11-14,101.000000,101.699997,100.650002,101.339996,90.643028,2660500
2014-11-17,101.250000,102.080002,100.449997,101.699997,90.965042,2477000
2014-11-18,101.699997,102.449997,101.309998,102.040001,91.269157,2761200
2014-11-19,101.860001,102.300003,100.889999,101.300003,90.607262,4679100
2014-11-20,100.330002,102.139999,100.070000,102.089996,91.313873,3052600
2014-11-21,104.300003,107.120003,104.199997,106.449997,95.213654,8738000
2014-11-24,106.400002,106.470001,105.099998,105.959999,94.775383,4108600
2014-11-25,106.099998,106.629997,105.330002,106.239998,95.025826,3321500
2014-11-26,106.290001,106.440002,105.449997,105.790001,94.623314,2463800
2014-11-28,104.389999,104.610001,100.120003,100.599998,89.981155,5780900
2014-12-01,100.239998,100.470001,97.790001,99.000000,88.550049,7431800
2014-12-02,99.480003,99.959999,98.720001,99.510002,89.006210,3900400
2014-12-03,100.040001,101.459999,99.959999,100.180000,89.605492,6930700
2014-12-04,99.690002,100.870003,99.510002,99.669998,89.149330,3390100
2014-12-05,99.809998,99.959999,98.709999,98.779999,88.353264,3605000
2014-12-08,98.660004,98.760002,95.199997,95.250000,85.195869,7192100
2014-12-09,94.169998,96.169998,93.800003,95.449997,85.374748,6562900
2014-12-10,94.910004,95.019997,92.750000,93.019997,83.201256,6749600
2014-12-11,93.680000,94.290001,92.529999,92.690002,82.906097,4664900
2014-12-12,92.000000,92.000000,89.959999,90.500000,80.947258,10327200
2014-12-15,91.250000,91.290001,89.389999,89.750000,80.276428,6924100
2014-12-16,89.230003,92.250000,89.150002,89.339996,79.909706,7649500
2014-12-17,89.400002,90.139999,88.029999,89.750000,80.276428,8671600
2014-12-18,91.889999,91.889999,90.550003,91.690002,82.011642,8344400
2014-12-19,91.580002,91.980003,90.879997,91.709999,82.029533,9689200
2014-12-22,92.459999,92.809998,91.849998,92.320000,82.575157,4577200
2014-12-23,92.989998,93.940002,92.650002,93.500000,83.630592,3554200
2014-12-24,93.639999,93.980003,93.269997,93.720001,83.827362,1654200
2014-12-26,93.949997,94.660004,93.720001,94.230003,84.283546,3127800
2014-12-29,94.199997,94.279999,93.589996,93.709999,83.818428,2390500
2014-12-30,93.599998,93.629997,92.510002,92.589996,82.816635,3197400
2014-12-31,92.889999,93.570000,91.449997,91.529999,81.868546,3251100
2015-01-02,91.769997,92.370003,90.660004,91.879997,82.181595,3767900
2015-01-05,90.349998,90.419998,86.599998,87.029999,77.843529,11301400
2015-01-06,87.279999,87.680000,85.169998,86.470001,77.342651,8660600
2015-01-07,87.370003,88.139999,86.419998,87.809998,78.541206,6511100
2015-01-08,89.180000,89.279999,87.839996,88.709999,79.346214,7617800
2015-01-09,88.760002,88.889999,87.019997,87.650002,78.398102,4852200
2015-01-12,87.730003,87.769997,86.070000,86.889999,77.718323,4351600
2015-01-13,87.680000,87.900002,85.199997,86.370003,77.253220,5070400
2015-01-14,84.889999,86.220001,84.269997,86.070000,76.984863,10366700
2015-01-15,85.370003,86.169998,84.300003,84.320000,76.038002,6683900
2015-01-16,84.239998,84.320000,83.050003,83.860001,75.623177,10424800
2015-01-20,84.419998,84.500000,83.190002,83.970001,75.722382,5922300
2015-01-21,83.589996,85.400002,83.589996,85.370003,76.984871,6613100
2015-01-22,86.050003,87.360001,85.430000,86.820000,78.292450,5567800
2015-01-23,86.790001,87.000000,85.199997,85.610001,77.201294,5016900
2015-01-26,85.360001,86.260002,84.900002,86.029999,77.580048,8140500
2015-01-27,79.739998,81.349998,79.099998,79.849998,72.007050,27489500
2015-01-28,80.400002,81.199997,79.959999,80.010002,72.151344,14269300
2015-01-29,79.910004,80.180000,78.809998,80.000000,72.142326,9157000
2015-01-30,79.510002,80.820000,79.419998,79.970001,72.115273,8150700
2015-02-02,80.080002,80.879997,79.489998,80.839996,72.899803,7149000
2015-02-03,81.220001,84.110001,81.150002,83.919998,75.677284,10880700
2015-02-04,82.779999,83.320000,81.660004,81.949997,73.900764,8806500
2015-02-05,82.400002,83.629997,81.870003,83.570000,75.361671,6640200
2015-02-06,83.599998,84.139999,82.800003,83.209999,75.037048,5559300
2015-02-09,83.050003,84.870003,82.949997,84.669998,76.353622,7693800
2015-02-10,85.000000,85.000000,83.459999,83.900002,75.659256,6569100
2015-02-11,83.559998,83.669998,82.239998,83.410004,75.217384,5722600
2015-02-12,84.080002,84.250000,83.309998,83.529999,75.325600,4623000
2015-02-13,84.110001,85.489998,84.029999,85.129997,76.768433,5645500
2015-02-17,84.860001,85.580002,84.199997,85.379997,76.993881,3924400
2015-02-18,84.919998,85.809998,84.580002,84.800003,76.470863,3562900
2015-02-19,83.809998,84.000000,82.209999,83.300003,75.118187,5733500
2015-02-20,83.300003,84.620003,82.400002,84.440002,76.146225,6029400
2015-02-23,83.900002,83.980003,83.139999,83.489998,75.289513,5180000
2015-02-24,83.769997,84.690002,83.599998,84.500000,76.200325,3678700
2015-02-25,84.519997,85.360001,84.169998,85.150002,76.786491,3449500
2015-02-26,85.099998,85.099998,83.559998,83.800003,75.569084,4457000
2015-02-27,84.180000,84.180000,82.889999,82.900002,74.757477,4370500
2015-03-02,82.900002,83.070000,82.239998,83.000000,74.847656,4155000
2015-03-03,82.709999,83.790001,82.650002,82.839996,74.703362,4331700
2015-03-04,82.570000,82.610001,80.830002,81.730003,73.702400,6820600
2015-03-05,81.730003,81.730003,80.059998,81.510002,73.504013,7123500
2015-03-06,80.370003,81.209999,79.550003,80.059998,72.196419,7913800
2015-03-09,80.169998,81.339996,80.099998,80.809998,72.872757,4740500
2015-03-10,80.019997,80.760002,79.739998,79.910004,72.061157,4830000
2015-03-11,80.150002,80.150002,79.260002,79.699997,71.871788,4612200
2015-03-12,80.269997,80.480003,79.800003,80.190002,72.313667,3612500
2015-03-13,79.900002,79.910004,78.190002,79.230003,71.447960,7272700
2015-03-16,79.570000,80.000000,79.059998,79.970001,72.115273,3598500
2015-03-17,79.349998,79.349998,78.250000,78.449997,70.744545,6976700
2015-03-18,78.250000,81.440002,78.250000,81.330002,73.341690,12150500
2015-03-19,80.500000,80.500000,79.559998,80.089996,72.223488,5236200
2015-03-20,80.620003,81.250000,80.190002,81.190002,73.215446,8216600
2015-03-23,81.190002,81.919998,81.019997,81.089996,73.125259,4701200
2015-03-24,81.150002,81.199997,80.199997,80.480003,72.575180,3978700
2015-03-25,81.029999,81.040001,79.830002,79.860001,72.016068,4803000
2015-03-26,79.639999,80.800003,79.510002,79.879997,72.034096,4238500
2015-03-27,79.459999,79.879997,78.760002,79.669998,71.844727,6336900
2015-03-30,80.010002,81.519997,80.000000,81.370003,73.377762,4621200
2015-03-31,80.510002,80.650002,79.809998,80.029999,72.169365,4848600
2015-04-01,80.029999,80.519997,79.389999,79.639999,71.817680,4439700
2015-04-02,79.599998,80.500000,79.400002,80.239998,72.358742,3555300
2015-04-06,80.349998,82.000000,79.980003,81.489998,73.485970,4495400
2015-04-07,81.220001,81.430000,80.500000,80.540001,72.629272,3526300
2015-04-08,80.839996,81.239998,79.919998,80.440002,72.539108,4196200
2015-04-09,80.500000,81.209999,80.279999,80.680000,72.755524,4291900
2015-04-10,81.099998,82.800003,80.739998,82.599998,74.486954,6831900
2015-04-13,82.599998,82.610001,81.599998,82.139999,74.072128,5293900
2015-04-14,82.550003,83.239998,81.540001,83.000000,74.847656,5888100
2015-04-15,83.290001,85.730003,83.000000,85.160004,76.795509,9643800
2015-04-16,84.400002,84.900002,84.000000,84.339996,76.686401,5692300
2015-04-17,83.500000,83.589996,82.660004,83.279999,75.722572,5314000
2015-04-20,83.959999,84.750000,83.879997,84.599998,76.922813,3916600
2015-04-21,84.660004,84.970001,83.610001,83.919998,76.304504,5620900
2015-04-22,84.129997,84.940002,83.089996,84.870003,77.168297,6520700
2015-04-23,86.849998,87.500000,83.849998,84.790001,77.095566,18917600
2015-04-24,84.699997,85.169998,84.019997,84.599998,76.922813,5848100
2015-04-27,84.769997,85.940002,84.400002,85.330002,77.586548,5912000
2015-04-28,85.419998,86.220001,84.500000,86.199997,78.377609,5736500
2015-04-29,85.690002,87.919998,85.459999,87.500000,79.559631,7021800
2015-04-30,86.849998,87.300003,86.230003,86.879997,78.995895,5460100
2015-05-01,87.690002,88.279999,86.760002,87.370003,79.441429,4850100
2015-05-04,87.730003,87.959999,87.169998,87.300003,79.377769,2754500
2015-05-05,87.570000,88.220001,86.699997,87.000000,79.105011,4623700
2015-05-06,87.750000,87.940002,86.419998,86.989998,79.095924,4464700
2015-05-07,86.650002,86.879997,85.889999,86.430000,78.586731,3892800
2015-05-08,87.779999,87.839996,86.699997,87.309998,79.386871,3577100
2015-05-11,88.400002,89.440002,88.089996,88.769997,80.714371,6882600
2015-05-12,88.190002,88.339996,87.260002,88.160004,80.159752,4066400
2015-05-13,88.589996,89.070000,88.209999,88.440002,80.414330,3178300
2015-05-14,88.779999,89.589996,88.650002,88.739998,80.687096,3228400
2015-05-15,88.500000,88.559998,87.599998,88.430000,80.405235,3205000
2015-05-18,88.389999,88.500000,87.650002,88.290001,80.277939,3074400
2015-05-19,87.889999,87.910004,86.510002,87.239998,79.323219,5676800
2015-05-20,87.629997,88.129997,87.129997,87.930000,79.950607,3841500
2015-05-21,88.230003,89.620003,87.940002,89.330002,81.223564,8155500
2015-05-22,89.180000,89.500000,88.629997,88.629997,80.587082,3483800
2015-05-26,88.129997,88.150002,87.290001,87.839996,79.868774,3149600
2015-05-27,87.989998,88.820000,87.650002,87.919998,79.941505,4517100
2015-05-28,87.330002,87.449997,85.730003,86.010002,78.204849,5899100
2015-05-29,85.739998,86.330002,85.110001,85.320000,77.577454,4677600
2015-06-01,86.059998,86.370003,84.699997,85.529999,77.768394,3976900
2015-06-02,85.209999,86.680000,85.070000,86.169998,78.350311,2808800
2015-06-03,86.599998,87.059998,85.809998,86.230003,78.404884,2841800
2015-06-04,85.500000,86.400002,85.320000,85.470001,77.713844,3775200
2015-06-05,85.010002,86.500000,84.910004,86.050003,78.241219,3937600
2015-06-08,85.800003,86.480003,85.779999,86.150002,78.332138,3304200
2015-06-09,86.459999,87.620003,86.419998,86.730003,78.859512,3984900
2015-06-10,87.449997,88.709999,87.360001,88.480003,80.450706,4717100
2015-06-11,88.620003,88.760002,87.919998,88.169998,80.168823,2872900
2015-06-12,87.949997,88.410004,87.570000,87.849998,79.877861,2212800
2015-06-15,87.139999,87.389999,86.349998,87.129997,79.223206,2721000
2015-06-16,86.790001,87.019997,86.239998,86.589996,78.732208,2895000
2015-06-17,86.889999,87.550003,86.320000,87.250000,79.332321,3402800
2015-06-18,86.830002,87.739998,86.830002,87.440002,79.505066,3372600
2015-06-19,87.269997,87.959999,87.150002,87.519997,79.577812,3910900
2015-06-22,87.970001,88.320000,87.709999,88.269997,80.259766,3648600
2015-06-23,88.419998,88.620003,88.010002,88.449997,80.423409,2539000
2015-06-24,88.790001,88.809998,88.070000,88.169998,80.168823,3413600
2015-06-25,88.220001,88.330002,86.660004,86.720001,78.850418,3239100
2015-06-26,86.500000,86.949997,85.809998,86.820000,78.941345,4387300
2015-06-29,86.220001,86.739998,85.099998,85.300003,77.559288,4747300
2015-06-30,86.089996,86.250000,84.800003,84.820000,77.122833,4077900
2015-07-01,85.389999,85.449997,83.540001,83.949997,76.331772,5296200
2015-07-02,84.529999,84.779999,83.849998,84.379997,76.722763,2582200
2015-07-06,83.650002,84.150002,82.730003,83.150002,75.604378,4896600
2015-07-07,82.989998,84.120003,81.849998,83.989998,76.368141,5192000
2015-07-08,83.050003,83.230003,81.760002,82.269997,74.804237,4325100
2015-07-09,83.430000,83.699997,81.459999,81.690002,74.276878,4570700
2015-07-10,82.639999,82.910004,81.870003,82.150002,74.695122,3495000
2015-07-13,82.870003,84.029999,82.680000,83.639999,76.049904,4228500
2015-07-14,83.529999,84.680000,83.519997,84.459999,76.795509,3797700
2015-07-15,84.550003,84.860001,83.750000,84.160004,76.522713,3661700
2015-07-16,84.750000,84.889999,83.410004,83.760002,76.862251,3686000
2015-07-17,83.550003,83.650002,82.760002,83.160004,76.311661,2931500
2015-07-20,83.059998,83.290001,82.139999,82.250000,75.476616,4291400
2015-07-21,81.800003,82.889999,81.250000,82.220001,75.449074,4691900
2015-07-22,81.000000,81.120003,79.150002,79.760002,73.191666,10180700
2015-07-23,77.699997,79.040001,76.650002,76.879997,70.548836,13909900
2015-07-24,76.910004,77.089996,75.849998,76.099998,69.833069,9175900
2015-07-27,75.180000,75.720001,74.769997,75.320000,69.117294,10269600
2015-07-28,75.919998,78.150002,75.790001,77.779999,71.374718,15699000
2015-07-29,77.300003,77.459999,76.510002,77.330002,70.961784,13794800
2015-07-30,76.980003,78.370003,76.680000,78.349998,71.897781,7386200
2015-07-31,78.599998,79.040001,78.150002,78.629997,72.154724,6203600
2015-08-03,78.419998,78.430000,76.750000,77.260002,70.897537,6443300
2015-08-04,77.330002,77.860001,76.320000,76.599998,70.291885,5822300
2015-08-05,77.500000,77.919998,76.720001,76.879997,70.548836,4581900
2015-08-06,76.980003,77.650002,76.180000,77.459999,71.081070,5609500
2015-08-07,77.519997,78.150002,76.940002,77.290001,70.925072,7851300
2015-08-10,78.040001,80.309998,77.900002,80.160004,73.558716,9041600
2015-08-11,78.730003,78.930000,77.230003,78.040001,71.613304,8617900
2015-08-12,77.309998,79.120003,76.919998,78.919998,72.420830,7236800
2015-08-13,78.550003,78.580002,77.699997,77.760002,71.356369,5662500
2015-08-14,77.660004,78.730003,77.599998,78.489998,72.026253,3801400
2015-08-17,78.129997,78.639999,77.209999,78.540001,72.072136,5226800
2015-08-18,78.510002,79.000000,78.180000,78.820000,72.329071,5146400
2015-08-19,78.250000,78.540001,77.050003,77.410004,71.035194,5862700
2015-08-20,77.279999,77.830002,76.410004,76.410004,70.117546,7767300
2015-08-21,75.940002,76.300003,74.959999,75.000000,68.823639,11805500
2015-08-24,71.820000,74.879997,70.230003,72.820000,66.823181,15209300
2015-08-25,75.220001,75.489998,72.029999,72.059998,66.125763,9427200
2015-08-26,73.820000,74.080002,72.529999,73.870003,67.786705,8288100
2015-08-27,75.040001,76.220001,74.230003,75.660004,69.429306,8537700
2015-08-28,75.190002,76.019997,74.629997,75.949997,69.695419,6649500
2015-08-31,75.320000,76.769997,74.900002,76.440002,70.145050,6925000
2015-09-01,74.500000,75.940002,74.459999,74.900002,68.731895,9053100
2015-09-02,75.900002,76.160004,74.949997,76.099998,69.833069,5325900
2015-09-03,75.949997,76.010002,73.779999,74.449997,68.318947,11077100
2015-09-04,73.000000,73.660004,72.349998,73.099998,67.080124,12007300
2015-09-08,74.580002,74.620003,73.559998,74.300003,68.181290,5647800
2015-09-09,75.000000,75.199997,72.779999,72.959999,66.951645,5837200
2015-09-10,72.889999,73.309998,72.029999,72.419998,66.456116,6109100
2015-09-11,72.230003,72.919998,71.879997,72.629997,66.648811,4413800
2015-09-14,72.349998,72.889999,72.010002,72.769997,66.777306,4231800
2015-09-15,73.019997,74.739998,72.650002,74.580002,68.438255,5095000
2015-09-16,74.849998,75.870003,74.580002,75.639999,69.410950,5225800
2015-09-17,75.400002,75.680000,73.910004,74.059998,67.961060,7745000
2015-09-18,73.330002,73.500000,71.610001,71.860001,65.942238,9164900
2015-09-21,72.300003,72.839996,71.910004,72.160004,66.217537,7594900
2015-09-22,71.120003,71.800003,70.639999,71.680000,65.777061,5717300
2015-09-23,71.669998,71.809998,70.160004,70.199997,64.418945,4754300
2015-09-24,66.199997,66.699997,64.650002,65.800003,60.381287,22589600
2015-09-25,65.000000,65.769997,64.739998,64.980003,59.628819,12365100
2015-09-28,64.239998,64.320000,62.990002,63.790001,58.536812,12572000
2015-09-29,63.650002,65.389999,63.599998,64.309998,59.013985,8784400
2015-09-30,64.949997,65.639999,64.150002,65.360001,59.977520,7829900
2015-10-01,65.629997,66.099998,63.610001,64.389999,59.087399,7933000
2015-10-02,63.790001,65.730003,63.099998,65.699997,60.289516,8782700
2015-10-05,66.690002,69.480003,66.519997,69.180000,63.482937,10661900
2015-10-06,69.540001,71.150002,69.080002,70.820000,64.987877,9664100
2015-10-07,71.360001,72.709999,69.150002,70.379997,64.584114,8307700
2015-10-08,70.320000,72.180000,69.849998,71.839996,65.923889,6091600
2015-10-09,71.839996,72.489998,70.860001,71.300003,65.428352,5573500
2015-10-12,71.510002,71.529999,70.320000,70.500000,64.694221,4643500
2015-10-13,69.959999,71.029999,69.260002,70.169998,64.391403,4724800
2015-10-14,70.110001,71.059998,69.570000,70.709999,64.886940,4042700
2015-10-15,70.470001,70.919998,69.760002,70.830002,64.997055,4547900
2015-10-16,70.620003,70.830002,69.110001,69.680000,63.941765,8310000
2015-10-19,69.250000,69.470001,68.800003,69.269997,63.565521,5712000
2015-10-20,68.860001,71.190002,68.510002,70.269997,64.483162,6324200
2015-10-21,70.589996,71.900002,69.580002,69.669998,63.932583,8679400
2015-10-22,67.919998,72.830002,67.809998,70.879997,65.769836,13909200
2015-10-23,71.709999,72.430000,70.660004,71.750000,66.577110,7942500
2015-10-26,71.790001,72.300003,71.419998,71.519997,66.363686,6254500
2015-10-27,70.180000,71.080002,68.339996,70.389999,65.315170,8280500
2015-10-28,70.750000,72.110001,70.480003,71.970001,66.781250,5486900
2015-10-29,71.489998,72.570000,71.279999,71.970001,66.781250,4290100
2015-10-30,72.269997,73.279999,71.629997,72.989998,67.727715,7388700
2015-11-02,73.000000,74.639999,72.830002,74.339996,68.980385,5876500
2015-11-03,74.440002,75.320000,74.199997,74.750000,69.360817,5006100
2015-11-04,75.339996,75.930000,74.330002,74.550003,69.175240,5477800
2015-11-05,74.650002,75.559998,73.209999,74.220001,68.869041,6238900
2015-11-06,73.419998,73.849998,72.330002,73.839996,68.516418,5538600
2015-11-09,73.430000,73.610001,71.480003,71.889999,66.707024,5914800
2015-11-10,71.790001,72.580002,71.629997,72.430000,67.208084,4373800
2015-11-11,72.540001,72.849998,71.820000,71.910004,66.725571,4190700
2015-11-12,70.820000,70.989998,68.410004,68.660004,63.709900,8731700
2015-11-13,68.699997,70.129997,68.500000,69.629997,64.609962,6429600
2015-11-16,69.480003,70.620003,69.230003,70.389999,65.315170,5167600
2015-11-17,70.129997,70.360001,69.050003,69.389999,64.387268,4812000
2015-11-18,69.900002,70.449997,69.379997,70.320000,65.250206,3788300
2015-11-19,69.500000,70.110001,68.599998,70.019997,64.971832,6296000
2015-11-20,70.480003,71.209999,70.160004,71.139999,66.011086,6495100
2015-11-23,70.980003,71.900002,70.889999,71.019997,65.899742,3847600
2015-11-24,70.779999,71.709999,70.440002,71.400002,66.252357,3846500
2015-11-25,71.739998,71.889999,70.720001,71.489998,66.335854,3493000
2015-11-27,71.180000,71.529999,70.699997,71.220001,66.085327,1642100
2015-11-30,71.330002,72.790001,71.150002,72.650002,67.412231,5632900
2015-12-01,72.330002,72.639999,70.849998,71.559998,66.400810,6578400
2015-12-02,71.199997,72.129997,70.620003,71.029999,65.909012,5068200
2015-12-03,71.150002,71.220001,69.370003,69.639999,64.619232,8130800
2015-12-04,69.360001,70.029999,68.800003,69.980003,64.934715,5252000
2015-12-07,68.680000,68.730003,67.720001,68.360001,63.431522,6805900
2015-12-08,66.989998,67.160004,66.180000,66.540001,61.742737,6866300
2015-12-09,66.300003,67.019997,65.160004,65.910004,61.158157,8578000
2015-12-10,65.980003,67.089996,65.910004,66.379997,61.594265,5759100
2015-12-11,65.379997,66.099998,64.480003,65.430000,60.712765,7572600
2015-12-14,65.629997,66.180000,64.730003,66.120003,61.353012,7349300
2015-12-15,65.459999,66.959999,65.239998,66.750000,61.937595,6061200
2015-12-16,66.220001,67.879997,66.139999,67.720001,62.837658,6747600
2015-12-17,67.180000,67.510002,64.879997,64.900002,60.220966,6800000
2015-12-18,64.599998,65.870003,64.099998,65.110001,60.415825,13490900
2015-12-21,65.589996,65.820000,64.379997,65.239998,60.536457,5311500
2015-12-22,66.250000,68.790001,66.110001,68.410004,63.477917,9646400
2015-12-23,69.589996,70.489998,68.989998,69.889999,64.851204,7586300
2015-12-24,69.750000,69.900002,69.059998,69.379997,64.377991,2322100
2015-12-28,69.120003,69.180000,68.029999,68.580002,63.635666,3867000
2015-12-29,69.220001,69.570000,68.620003,69.190002,64.201675,3539500
2015-12-30,68.660004,69.629997,68.570000,68.690002,63.737732,3158500
2015-12-31,68.449997,69.099998,67.940002,67.959999,63.060352,4356400
2016-01-04,66.879997,68.080002,65.720001,67.989998,63.088196,8586900
2016-01-05,68.379997,68.440002,66.419998,67.279999,62.429379,6139100
2016-01-06,65.980003,66.849998,65.620003,66.220001,61.445805,6639300
2016-01-07,65.080002,65.519997,63.660000,63.939999,59.330181,8601500
2016-01-08,64.330002,64.529999,62.930000,63.290001,58.727039,8278500
2016-01-11,63.669998,63.700001,60.849998,61.470001,57.038261,9655100
2016-01-12,62.439999,62.500000,60.389999,61.599998,57.158886,8593100
2016-01-13,62.070000,62.759998,60.389999,60.889999,56.500072,7237300
2016-01-14,61.240002,62.970001,60.380001,62.270000,57.780586,9241800
2016-01-15,59.520000,60.090000,58.750000,59.869999,56.249165,12674500
2016-01-19,60.259998,60.540001,58.480000,59.029999,55.459965,8501100
2016-01-20,58.080002,59.380001,56.360001,58.810001,55.253277,10857700
2016-01-21,59.000000,60.419998,58.250000,59.689999,56.080048,8798300
2016-01-22,61.230000,62.560001,60.599998,60.980000,57.292034,7815600
2016-01-25,58.959999,59.349998,57.759998,57.910000,54.407696,10971500
2016-01-26,58.400002,59.660000,58.090000,59.160000,55.582104,8135100
2016-01-27,58.430000,59.889999,57.459999,58.320000,54.792900,11013800
2016-01-28,62.009998,62.450001,58.570000,61.080002,57.385990,13567000
2016-01-29,61.689999,62.290001,60.759998,62.240002,58.475830,8221000
2016-02-01,61.970001,63.080002,61.380001,62.700001,58.908012,5955700
2016-02-02,61.279999,61.549999,60.480000,60.669998,57.000774,6282300
2016-02-03,61.470001,63.599998,59.799999,63.270000,59.443539,8332100
2016-02-04,63.599998,66.989998,63.599998,65.959999,61.970852,12537500
2016-02-05,65.669998,66.760002,65.180000,66.120003,62.121174,7463700
2016-02-08,65.419998,65.639999,63.660000,64.580002,60.674313,6315500
2016-02-09,63.900002,64.410004,63.119999,63.930000,60.063622,5541700
2016-02-10,64.269997,64.379997,62.000000,62.139999,58.381874,5955400
2016-02-11,60.910000,62.310001,60.509998,61.410000,57.696022,7055000
2016-02-12,61.990002,63.470001,61.820000,63.150002,59.330795,4297400
2016-02-16,64.160004,65.550003,63.509998,65.209999,61.266212,4819400
2016-02-17,66.000000,67.790001,65.720001,67.260002,63.192219,7373800
2016-02-18,67.150002,67.599998,65.139999,66.120003,62.121174,6175500
2016-02-19,64.919998,65.519997,64.080002,65.419998,61.463505,4994900
2016-02-22,65.419998,67.519997,65.419998,67.309998,63.239197,5787700
2016-02-23,67.110001,67.239998,65.699997,65.779999,61.801735,5599400
2016-02-24,64.699997,65.970001,63.070000,65.879997,61.895687,6439200
2016-02-25,65.889999,66.470001,64.839996,66.470001,62.450005,4273800
2016-02-26,67.389999,68.000000,66.449997,66.870003,62.825813,4149800
2016-02-29,67.139999,68.580002,66.489998,67.699997,63.605606,8643200
2016-03-01,68.440002,69.489998,67.339996,69.089996,64.911552,4451600
2016-03-02,68.750000,69.930000,68.209999,69.379997,65.184021,4801300
2016-03-03,69.620003,72.080002,69.389999,71.750000,67.410683,7128700
2016-03-04,72.089996,73.959999,71.540001,72.839996,68.434753,9521500
2016-03-07,72.800003,75.730003,72.800003,74.769997,70.248032,10740400
2016-03-08,73.779999,74.110001,71.519997,71.730003,67.391899,8748400
2016-03-09,72.330002,72.699997,71.260002,71.870003,67.523430,4907900
2016-03-10,72.029999,72.029999,70.489998,71.360001,67.044273,6212500
2016-03-11,72.360001,73.099998,72.279999,72.800003,68.397194,4787000
2016-03-14,72.730003,73.440002,72.129997,72.730003,68.331421,5060000
2016-03-15,71.440002,72.470001,70.860001,72.440002,68.058952,4674400
2016-03-16,72.589996,74.510002,72.199997,74.339996,69.844032,6641200
2016-03-17,74.199997,76.300003,73.519997,75.900002,71.309700,13316000
2016-03-18,76.080002,76.940002,74.639999,75.470001,70.905693,13750200
2016-03-21,75.529999,76.349998,75.040001,75.889999,71.300308,4315700
2016-03-22,75.589996,76.080002,75.239998,75.550003,70.980865,3625600
2016-03-23,74.970001,75.120003,73.570000,73.680000,69.223969,5352900
2016-03-24,72.930000,75.349998,72.730003,75.290001,70.736588,7036100
2016-03-28,75.150002,75.550003,74.459999,75.320000,70.764778,3425400
2016-03-29,74.970001,76.050003,74.190002,76.010002,71.413048,4070200
2016-03-30,76.940002,77.250000,76.010002,76.510002,71.882813,4886800
2016-03-31,76.300003,77.129997,76.239998,76.540001,71.910988,4348700
2016-04-01,75.650002,76.870003,74.669998,76.790001,72.145866,4878300
2016-04-04,76.559998,77.040001,75.419998,75.720001,71.140587,4349500
2016-04-05,75.320000,75.849998,74.599998,75.239998,70.689606,4386800
2016-04-06,75.519997,75.570000,73.699997,75.220001,70.670822,4926900
2016-04-07,74.489998,74.680000,73.760002,74.169998,69.684326,4800800
2016-04-08,75.029999,75.250000,74.000000,74.349998,69.853439,4911000
2016-04-11,74.610001,75.779999,74.610001,74.629997,70.116501,3904800
2016-04-12,75.059998,76.739998,74.470001,76.099998,71.497597,5050200
2016-04-13,76.870003,79.160004,76.559998,79.129997,74.344353,9365700
