Date,Open,High,Low,Close,Adj Close,Volume
2014-09-29,76.059998,76.250000,75.650002,76.080002,69.317467,4959300
2014-09-30,76.040001,76.720001,75.769997,76.470001,69.672791,5640700
2014-10-01,76.510002,76.860001,75.910004,76.120003,69.353905,6524900
2014-10-02,76.209999,76.910004,75.959999,76.230003,69.454147,4921200
2014-10-03,76.570000,77.480003,76.529999,77.320000,70.447243,5819700
2014-10-06,77.050003,77.919998,76.989998,77.349998,70.474571,5429700
2014-10-07,77.029999,77.690002,76.720001,77.300003,70.429024,7059900
2014-10-08,77.410004,78.489998,76.809998,78.239998,71.285469,8107100
2014-10-09,78.110001,78.830002,77.660004,77.860001,70.939240,7072700
2014-10-10,77.930000,79.370003,77.930000,78.290001,71.331024,10078000
2014-10-13,78.029999,78.580002,77.449997,77.559998,70.665909,8201200
2014-10-14,77.830002,78.629997,77.669998,77.980003,71.048584,7901100
2014-10-15,77.580002,77.690002,74.360001,75.199997,68.515686,21057700
2014-10-16,73.230003,74.070000,72.610001,73.820000,67.258354,14346600
2014-10-17,74.180000,74.500000,73.029999,74.099998,67.513474,11462300
2014-10-20,74.139999,75.220001,73.919998,75.139999,68.461029,7040700
2014-10-21,75.180000,76.199997,75.010002,76.019997,69.262794,8299700
2014-10-22,76.470001,76.660004,76.010002,76.029999,69.271889,5927600
2014-10-23,76.370003,76.650002,75.779999,76.250000,69.472336,6367100
2014-10-24,76.129997,76.500000,75.500000,76.379997,69.590805,4479600
2014-10-27,76.330002,76.980003,76.309998,76.589996,69.782112,4107400
2014-10-28,76.629997,76.800003,76.000000,76.349998,69.563454,4979600
2014-10-29,76.550003,76.639999,75.970001,76.389999,69.599915,5759700
2014-10-30,76.169998,76.599998,75.980003,76.449997,69.654572,4872400
2014-10-31,76.889999,77.400002,76.010002,76.269997,69.490570,7570700
2014-11-03,76.349998,76.379997,75.589996,76.279999,69.499680,6894400
2014-11-04,76.489998,77.370003,76.279999,77.260002,70.392578,6904900
2014-11-05,77.870003,78.230003,77.300003,77.699997,70.793457,5673800
2014-11-06,78.150002,78.180000,77.169998,77.809998,70.893677,4621900
2014-11-07,77.839996,79.080002,77.610001,78.769997,71.768356,9498800
2014-11-10,78.599998,80.129997,78.419998,79.440002,72.378799,12640500
2014-11-11,79.400002,79.419998,78.849998,79.010002,71.987030,5602400
2014-11-12,78.830002,79.440002,78.650002,79.199997,72.160118,6791200
2014-11-13,80.959999,83.059998,80.860001,82.940002,75.567688,22812400
2014-11-14,82.580002,83.150002,82.099998,82.959999,75.585915,10636600
2014-11-17,82.580002,83.720001,82.529999,83.570000,76.141701,7993400
2014-11-18,83.500000,83.919998,83.339996,83.790001,76.342140,6096400
2014-11-19,83.959999,85.639999,83.919998,84.989998,77.435486,12189800
2014-11-20,84.809998,85.290001,84.040001,84.580002,77.061928,7812700
2014-11-21,85.339996,85.440002,84.580002,84.650002,77.125702,6649600
2014-11-24,84.849998,85.610001,84.769997,85.400002,77.809036,7995500
2014-11-25,85.500000,85.510002,84.389999,84.949997,77.399033,6675500
2014-11-26,84.900002,85.110001,84.480003,84.980003,77.426369,3942800
2014-11-28,86.180000,88.089996,85.900002,87.540001,79.758812,7820600
2014-12-01,86.720001,87.070000,85.750000,86.220001,78.556152,9140900
2014-12-02,86.269997,86.699997,85.930000,86.400002,78.720161,6766300
2014-12-03,85.949997,86.000000,84.680000,84.940002,77.822281,6374300
2014-12-04,84.129997,84.820000,83.650002,84.760002,77.657349,6901400
2014-12-05,84.809998,84.820000,83.510002,84.120003,77.070992,6570100
2014-12-08,84.150002,84.669998,83.849998,84.230003,77.171783,6266000
2014-12-09,83.650002,84.209999,82.650002,83.559998,76.557915,6633600
2014-12-10,83.930000,84.309998,82.900002,82.980003,76.026505,6973600
2014-12-11,83.199997,84.500000,83.160004,83.830002,76.805283,8032800
2014-12-12,83.519997,85.000000,83.519997,83.809998,76.786949,7284100
2014-12-15,84.260002,84.699997,83.050003,83.940002,76.906075,6317700
2014-12-16,83.620003,84.760002,82.940002,82.959999,76.008186,7437400
2014-12-17,83.279999,84.260002,82.949997,84.230003,77.171783,6641000
2014-12-18,84.800003,85.949997,84.279999,85.940002,78.738472,8645900
2014-12-19,86.260002,86.339996,85.160004,85.160004,78.023842,12068800
2014-12-22,85.320000,86.400002,85.290001,86.379997,79.141617,4575800
2014-12-23,86.690002,87.080002,86.360001,86.660004,79.398148,5552600
2014-12-24,86.970001,87.070000,86.389999,86.430000,79.187401,2491800
2014-12-26,86.180000,87.139999,86.010002,86.910004,79.627190,3249300
2014-12-29,86.459999,87.070000,86.400002,86.639999,79.379807,3605600
2014-12-30,86.519997,87.129997,86.480003,86.790001,79.517258,3265400
2014-12-31,87.080002,87.440002,85.860001,85.879997,78.683502,4151400
2015-01-02,86.269997,86.720001,85.550003,85.900002,78.701820,4501800
2015-01-05,85.720001,86.320000,85.510002,85.650002,78.472771,6979000
2015-01-06,85.980003,86.750000,85.790001,86.309998,79.077454,8205100
2015-01-07,86.779999,88.680000,86.669998,88.599998,81.175575,8498400
2015-01-08,89.209999,90.669998,89.070000,90.470001,82.888885,12713600
2015-01-09,90.320000,90.389999,89.250000,89.349998,81.862724,8486300
2015-01-12,89.360001,90.309998,89.220001,90.019997,82.476570,7372500
2015-01-13,90.800003,90.970001,88.930000,89.309998,81.826080,8215400
2015-01-14,87.650002,88.519997,86.500000,86.610001,79.352341,11954300
2015-01-15,87.000000,87.779999,86.699997,87.379997,80.057800,9412700
2015-01-16,87.199997,87.459999,86.230003,86.769997,79.498924,8408900
2015-01-20,86.820000,87.699997,85.550003,86.690002,79.425629,7636600
2015-01-21,86.099998,86.910004,85.709999,86.639999,79.379807,8173800
2015-01-22,87.230003,88.400002,86.860001,88.300003,80.900711,7123800
2015-01-23,88.419998,89.260002,87.889999,88.510002,81.093117,7532300
2015-01-26,88.309998,89.160004,88.120003,88.629997,81.203049,4666700
2015-01-27,88.279999,88.459999,87.260002,87.529999,80.195236,6020500
2015-01-28,88.019997,88.230003,86.769997,86.820000,79.544739,5936800
2015-01-29,87.070000,87.720001,86.269997,87.720001,80.369324,6522800
2015-01-30,86.779999,87.360001,84.900002,84.980003,77.858925,10280200
2015-02-02,84.790001,85.870003,83.930000,85.709999,78.527748,6927200
2015-02-03,85.830002,86.529999,85.660004,86.190002,78.967529,8241500
2015-02-04,86.110001,87.040001,86.000000,86.650002,79.388969,8932300
2015-02-05,87.110001,87.360001,86.559998,87.279999,79.966187,5090800
2015-02-06,87.260002,88.000000,86.779999,87.330002,80.012001,5550700
2015-02-09,86.970001,87.190002,85.639999,85.910004,78.710991,5456200
2015-02-10,86.620003,87.410004,86.419998,87.290001,79.975342,5732100
2015-02-11,86.629997,87.120003,85.919998,86.339996,79.104958,5853100
2015-02-12,86.559998,86.680000,85.230003,85.889999,78.692657,6941600
2015-02-13,85.839996,86.160004,85.320000,85.809998,78.619362,5597000
2015-02-17,85.430000,85.970001,84.970001,85.959999,78.756790,5087200
2015-02-18,85.959999,86.300003,85.519997,86.290001,79.059135,5929200
2015-02-19,84.500000,84.800003,83.389999,83.519997,76.521263,18646800
2015-02-20,82.730003,84.379997,82.550003,84.300003,77.235909,13840400
2015-02-23,84.389999,84.860001,84.230003,84.599998,77.510750,6730400
2015-02-24,84.519997,84.820000,83.919998,84.570000,77.483269,5172300
2015-02-25,84.629997,84.720001,83.519997,83.570000,76.567070,6808400
2015-02-26,83.849998,83.860001,83.269997,83.800003,76.777802,5888100
2015-02-27,83.720001,84.160004,83.400002,83.930000,76.896912,5877400
2015-03-02,83.930000,84.000000,83.199997,83.959999,76.924393,6061500
2015-03-03,83.660004,83.820000,83.169998,83.370003,76.383812,6460800
2015-03-04,83.209999,83.209999,82.199997,82.580002,75.660019,6161600
2015-03-05,83.150002,83.870003,82.959999,83.570000,76.567070,5997500
2015-03-06,82.809998,83.099998,82.379997,82.589996,75.669197,5731000
2015-03-09,82.589996,83.339996,82.540001,82.879997,75.934891,4671500
2015-03-10,82.269997,82.500000,82.070000,82.070000,75.192757,6253600
2015-03-11,81.820000,81.970001,80.540001,80.690002,74.372452,6160900
2015-03-12,80.809998,82.120003,80.779999,81.900002,75.487717,5225800
2015-03-13,81.949997,82.250000,81.290001,81.900002,75.487717,4762200
2015-03-16,82.449997,83.370003,82.440002,83.290001,76.768890,6519100
2015-03-17,82.980003,83.010002,82.239998,82.620003,76.151352,4692800
2015-03-18,81.980003,82.959999,81.160004,82.529999,76.068398,9387100
2015-03-19,82.330002,82.440002,81.370003,81.519997,75.137466,7212900
2015-03-20,81.830002,83.489998,81.709999,83.239998,76.722801,12365300
2015-03-23,83.180000,83.900002,83.120003,83.309998,76.787323,6489500
2015-03-24,83.190002,83.709999,82.959999,83.050003,76.547676,5359100
2015-03-25,83.089996,83.250000,81.309998,81.320000,74.953117,6645900
2015-03-26,80.930000,82.309998,80.650002,81.889999,75.478500,8267200
2015-03-27,81.849998,82.180000,81.250000,81.349998,74.980789,5210300
2015-03-30,81.699997,82.800003,81.430000,82.529999,76.068398,5701700
2015-03-31,82.389999,83.040001,82.250000,82.250000,75.810310,5587700
2015-04-01,82.279999,82.279999,80.430000,80.709999,74.390884,8190900
2015-04-02,80.730003,81.320000,80.550003,80.730003,74.409317,5795700
2015-04-06,80.459999,81.330002,80.150002,80.989998,74.648956,6380700
2015-04-07,81.089996,81.290001,80.459999,80.500000,74.197319,6606100
2015-04-08,80.389999,81.230003,80.360001,81.029999,74.685837,6694700
2015-04-09,80.839996,81.389999,80.580002,80.839996,74.510719,3923600
2015-04-10,80.860001,81.000000,80.550003,80.650002,74.335579,5480300
2015-04-13,80.400002,80.919998,80.269997,80.290001,74.003769,4698100
2015-04-14,80.290001,80.419998,79.680000,80.150002,73.874725,5510400
2015-04-15,80.580002,80.980003,79.650002,79.739998,73.496826,6200400
2015-04-16,79.500000,79.889999,79.129997,79.239998,73.035973,8015100
2015-04-17,78.940002,79.150002,77.550003,77.879997,71.782440,11822800
2015-04-20,78.389999,78.830002,78.019997,78.139999,72.022102,8846000
2015-04-21,78.610001,78.839996,77.910004,78.029999,71.920723,6200200
2015-04-22,77.730003,78.639999,77.550003,78.430000,72.289391,7594700
2015-04-23,78.379997,79.540001,78.199997,79.180000,72.980675,7468900
2015-04-24,79.379997,80.930000,79.239998,79.839996,73.588997,6867800
2015-04-27,79.769997,79.860001,79.290001,79.370003,73.155800,6449800
2015-04-28,79.459999,79.480003,78.769997,79.099998,72.906929,4895900
2015-04-29,78.699997,78.790001,77.790001,77.879997,71.782440,7108400
2015-04-30,77.830002,78.480003,77.589996,78.050003,71.939156,8795900
2015-05-01,78.199997,78.760002,78.169998,78.599998,72.446083,4999700
2015-05-04,78.980003,79.550003,78.459999,79.180000,72.980675,6669200
2015-05-05,79.010002,79.010002,78.059998,78.129997,72.012894,5855400
2015-05-06,77.919998,78.120003,77.169998,77.650002,72.022163,5480100
2015-05-07,77.730003,78.339996,77.300003,78.029999,72.374626,5538100
2015-05-08,78.599998,79.250000,78.400002,78.529999,72.838379,5347400
2015-05-11,78.320000,78.610001,78.029999,78.099998,72.439552,3744900
2015-05-12,78.019997,79.480003,77.870003,78.959999,73.237206,8449000
2015-05-13,79.180000,79.430000,77.980003,78.160004,72.495193,8421200
2015-05-14,78.370003,78.769997,78.019997,78.720001,73.014603,6170200
2015-05-15,78.709999,79.250000,78.570000,79.239998,73.496925,6617200
2015-05-18,79.370003,79.940002,79.160004,79.919998,74.127632,8237900
2015-05-19,78.180000,78.360001,76.230003,76.430000,70.890572,22458600
2015-05-20,76.480003,76.500000,75.830002,75.900002,70.398987,10541900
2015-05-21,75.800003,76.419998,75.559998,76.110001,70.593773,6756200
2015-05-22,76.199997,76.379997,75.860001,75.860001,70.361893,6815000
2015-05-26,75.769997,75.830002,74.820000,74.900002,69.471474,10573600
2015-05-27,75.010002,75.510002,75.000000,75.190002,69.740463,6987100
2015-05-28,75.070000,75.160004,74.650002,74.839996,69.415817,5025500
2015-05-29,74.820000,74.879997,74.150002,74.269997,68.887138,6281600
2015-06-01,74.690002,75.080002,74.410004,74.730003,69.313805,5646000
2015-06-02,74.540001,75.000000,74.419998,74.529999,69.128281,5774700
2015-06-03,74.699997,75.199997,74.470001,74.889999,69.462189,6093800
2015-06-04,74.459999,74.980003,73.949997,74.150002,68.775841,8982800
2015-06-05,74.169998,74.269997,72.980003,73.059998,67.764816,10635100
2015-06-08,73.430000,73.489998,72.599998,72.610001,67.347443,9539000
2015-06-09,72.699997,72.849998,72.360001,72.470001,67.217590,8335600
2015-06-10,72.709999,73.330002,72.339996,72.930000,67.644249,11215800
2015-06-11,73.230003,73.669998,72.839996,72.940002,67.653534,7420000
2015-06-12,72.739998,72.900002,72.400002,72.430000,67.180489,7246600
2015-06-15,72.199997,72.400002,71.699997,71.930000,66.716736,7566800
2015-06-16,72.220001,72.580002,71.720001,72.349998,67.106277,6215600
2015-06-17,72.629997,72.900002,72.339996,72.730003,67.458755,5703900
2015-06-18,72.739998,73.480003,72.739998,72.980003,67.690636,8376600
2015-06-19,72.800003,73.220001,72.699997,72.739998,67.468010,14550700
2015-06-22,72.980003,73.190002,72.690002,72.790001,67.514404,6489500
2015-06-23,72.889999,72.940002,72.339996,72.570000,67.310341,7876300
2015-06-24,72.559998,72.650002,72.139999,72.379997,67.134109,7338400
2015-06-25,72.449997,72.629997,71.830002,71.860001,66.651802,5293200
2015-06-26,71.959999,72.459999,71.870003,72.120003,66.892960,6897800
2015-06-29,71.800003,72.000000,71.410004,71.419998,66.243698,8187800
2015-06-30,71.809998,71.809998,70.779999,70.930000,65.789207,11102600
2015-07-01,71.599998,71.949997,70.360001,71.879997,66.670341,10773900
2015-07-02,72.019997,72.559998,71.660004,71.860001,66.651802,6586100
2015-07-06,71.379997,72.690002,71.379997,72.529999,67.273247,10536500
2015-07-07,72.660004,73.860001,72.000000,73.790001,68.441917,12421300
2015-07-08,73.300003,73.589996,72.900002,73.059998,67.764816,7791000
2015-07-09,73.669998,73.730003,72.709999,72.779999,67.505127,8695800
2015-07-10,73.080002,73.550003,73.080002,73.120003,67.820488,5579300
2015-07-13,73.510002,74.110001,73.510002,73.879997,68.525398,6084500
2015-07-14,73.980003,74.089996,73.480003,73.790001,68.441917,5518200
2015-07-15,73.589996,73.900002,73.190002,73.650002,68.312073,4566700
2015-07-16,73.970001,74.139999,73.760002,73.830002,68.479019,5231700
2015-07-17,73.739998,74.070000,73.309998,73.389999,68.070915,5680600
2015-07-20,73.349998,73.440002,73.059998,73.099998,67.801926,5085600
2015-07-21,73.099998,73.290001,72.529999,72.739998,67.468010,6441100
2015-07-22,72.779999,73.820000,72.779999,73.160004,67.857597,6961600
2015-07-23,73.070000,73.220001,72.419998,72.510002,67.254692,4252900
2015-07-24,72.529999,72.559998,71.500000,71.580002,66.392082,5951100
2015-07-27,71.379997,71.650002,71.010002,71.379997,66.206581,6197600
2015-07-28,71.529999,72.389999,71.230003,72.099998,66.874397,8592300
2015-07-29,72.250000,72.629997,72.089996,72.230003,66.994987,4939700
2015-07-30,72.029999,72.529999,71.779999,72.160004,66.930084,4604500
2015-07-31,72.440002,72.489998,71.660004,71.980003,66.763100,7928400
2015-08-03,71.839996,72.379997,71.839996,72.180000,66.948608,5131800
2015-08-04,72.419998,72.800003,71.930000,72.250000,67.013542,5873400
2015-08-05,72.389999,73.690002,72.250000,73.510002,68.647789,8715800
2015-08-06,73.349998,73.379997,72.660004,72.790001,67.975410,6367700
2015-08-07,72.709999,72.830002,71.169998,71.250000,66.537270,7797500
2015-08-10,71.500000,71.750000,71.339996,71.480003,66.752052,6020100
2015-08-11,71.250000,72.370003,71.150002,71.930000,67.172287,6713100
2015-08-12,71.529999,72.660004,71.269997,72.580002,67.779305,8841400
2015-08-13,72.400002,72.769997,71.970001,72.110001,67.340370,7652400
2015-08-14,72.300003,72.599998,72.040001,72.379997,67.592514,5853300
2015-08-17,71.830002,72.230003,71.760002,71.910004,67.153618,7604400
2015-08-18,70.000000,70.500000,69.239998,69.480003,64.884361,21315000
2015-08-19,68.870003,69.389999,67.769997,68.570000,64.034531,16333400
2015-08-20,68.080002,69.300003,67.940002,68.430000,63.903801,9860100
2015-08-21,67.910004,68.309998,66.540001,66.540001,62.138802,15746500
2015-08-24,63.740002,66.160004,61.500000,63.950001,59.720112,22239600
2015-08-25,65.449997,65.709999,63.000000,63.099998,58.926342,14801000
2015-08-26,64.230003,64.849998,63.020000,64.830002,60.541908,13928300
2015-08-27,65.320000,66.180000,64.949997,66.080002,61.709240,13912800
2015-08-28,66.089996,66.120003,64.449997,64.940002,60.644642,14303000
2015-08-31,64.820000,65.000000,64.290001,64.730003,60.448524,8126000
2015-09-01,63.799999,64.320000,63.270000,63.820000,59.598717,13393900
2015-09-02,64.589996,64.940002,64.059998,64.440002,60.177708,9514600
2015-09-03,64.720001,65.010002,64.389999,64.860001,60.569923,8523800
2015-09-04,64.070000,64.300003,63.509998,63.889999,59.664085,9232400
2015-09-08,65.230003,66.500000,65.180000,66.379997,61.989380,17706800
2015-09-09,66.860001,67.010002,65.010002,65.120003,60.812737,9420500
2015-09-10,64.070000,64.650002,63.830002,64.120003,59.878880,14524800
2015-09-11,64.180000,64.680000,63.990002,64.650002,60.373814,8062400
2015-09-14,64.650002,64.669998,63.820000,64.279999,60.028282,6956700
2015-09-15,64.480003,64.699997,64.050003,64.320000,60.065639,6800200
2015-09-16,64.599998,64.769997,64.050003,64.690002,60.411175,5625400
2015-09-17,64.699997,65.290001,64.160004,64.470001,60.205727,7133100
2015-09-18,63.750000,64.230003,63.259998,63.340000,59.150463,12786000
2015-09-21,63.750000,64.000000,63.369999,63.720001,59.505337,7119600
2015-09-22,63.230000,63.820000,62.919998,63.590000,59.383930,8800800
2015-09-23,63.720001,63.930000,63.119999,63.720001,59.505337,5876600
2015-09-24,63.360001,63.980000,63.299999,63.830002,59.608051,6956200
2015-09-25,64.070000,64.459999,63.619999,63.779999,59.561356,7163000
2015-09-28,63.599998,63.950001,63.480000,63.660000,59.449295,9394400
2015-09-29,63.750000,64.040001,63.230000,63.779999,59.561356,7640100
2015-09-30,64.430000,64.940002,63.930000,64.839996,60.551239,7899600
2015-10-01,64.760002,64.940002,63.880001,64.269997,60.018944,7837200
2015-10-02,63.759998,64.980003,63.410000,64.980003,60.681988,7084000
2015-10-05,65.209999,65.919998,65.139999,65.870003,61.513126,6300300
2015-10-06,65.540001,65.949997,65.180000,65.680000,61.335690,7410900
2015-10-07,65.839996,66.360001,65.769997,66.360001,61.970718,7136000
2015-10-08,66.230003,66.989998,66.150002,66.879997,62.456318,5974500
2015-10-09,66.940002,67.019997,66.510002,66.690002,62.278881,6754000
2015-10-12,66.669998,67.000000,66.580002,66.930000,62.503002,5643900
2015-10-13,66.620003,66.940002,66.260002,66.730003,62.316238,8858400
2015-10-14,66.610001,67.949997,60.020000,60.029999,56.059395,80898100
2015-10-15,59.700001,60.470001,58.610001,59.330002,55.405701,46253500
2015-10-16,59.470001,59.490002,58.369999,58.889999,54.994801,26195100
2015-10-19,58.790001,59.299999,58.500000,58.849998,54.957451,17805800
2015-10-20,58.860001,59.000000,58.570000,58.750000,54.864063,10264200
2015-10-21,58.799999,59.040001,58.570000,58.639999,54.761337,13117600
2015-10-22,58.939999,59.959999,58.639999,58.900002,55.004147,14588500
2015-10-23,59.189999,59.279999,58.220001,58.299999,54.443821,13040600
2015-10-26,58.400002,58.450001,57.970001,58.020000,54.182343,10839800
2015-10-27,58.009998,58.040001,57.380001,57.480000,53.678062,10511400
2015-10-28,57.660000,57.720001,57.160000,57.639999,53.827484,11834700
2015-10-29,57.720001,58.119999,57.480000,57.959999,54.126316,12573100
2015-10-30,57.730000,58.119999,57.240002,57.240002,53.453938,15805500
2015-11-02,57.290001,57.610001,56.770000,57.610001,53.799461,10719200
2015-11-03,57.570000,58.330002,57.529999,58.110001,54.266388,10253900
2015-11-04,58.580002,58.759998,58.189999,58.369999,54.509197,10048900
2015-11-05,58.509998,58.980000,58.419998,58.610001,54.733326,8860500
2015-11-06,58.919998,59.200001,58.310001,58.779999,54.892078,9977300
2015-11-09,58.500000,58.779999,58.020000,58.490002,54.621265,8440400
2015-11-10,58.310001,58.709999,58.310001,58.680000,54.798691,7614900
2015-11-11,58.500000,58.730000,57.470001,57.580002,53.771458,8689900
2015-11-12,57.639999,57.770000,56.919998,56.950001,53.183128,9551500
2015-11-13,56.740002,57.060001,56.299999,56.419998,52.688175,12514900
2015-11-16,56.389999,58.029999,56.360001,57.869999,54.042267,13321600
2015-11-17,59.340000,60.900002,59.200001,59.919998,55.956673,24679300
2015-11-18,60.040001,61.070000,59.549999,60.930000,56.899868,14877700
2015-11-19,61.119999,61.360001,60.430000,60.700001,56.685081,11566100
2015-11-20,60.980000,61.470001,60.020000,60.070000,56.096752,12371100
2015-11-23,60.290001,60.740002,59.880001,60.259998,56.274189,10577000
2015-11-24,59.950001,60.419998,59.860001,59.919998,55.956673,12453900
2015-11-25,60.000000,60.709999,59.880001,60.240002,56.255508,7820200
2015-11-27,60.439999,60.689999,59.869999,59.889999,55.928665,5340900
2015-11-30,59.869999,60.060001,58.730000,58.840000,54.948112,14942600
2015-12-01,59.130001,59.290001,58.650002,58.990002,55.088188,12204100
2015-12-02,58.610001,59.290001,58.320000,58.349998,54.946934,13586900
2015-12-03,58.689999,59.660000,58.599998,59.040001,55.596699,15844100
2015-12-04,59.049999,59.849998,59.029999,59.660000,56.180538,10435300
2015-12-07,59.570000,60.730000,59.570000,60.500000,56.971546,11595900
2015-12-08,60.070000,60.490002,59.500000,59.610001,56.133453,10377600
2015-12-09,59.259998,60.110001,58.900002,59.130001,55.681446,8981700
2015-12-10,59.130001,60.090000,59.090000,59.560001,56.086369,11357200
2015-12-11,59.049999,59.529999,58.810001,59.360001,55.898033,9745000
2015-12-14,59.299999,60.439999,59.070000,60.389999,56.867958,14466900
2015-12-15,60.639999,60.840000,59.570000,59.639999,56.161709,14615400
2015-12-16,60.110001,60.650002,59.700001,60.299999,56.783211,9960500
2015-12-17,60.330002,60.330002,58.970001,58.980000,55.540192,12976100
2015-12-18,58.930000,59.400002,58.750000,58.849998,55.417778,16256700
2015-12-21,58.820000,59.580002,58.669998,59.549999,56.076950,9645500
2015-12-22,59.790001,60.700001,59.610001,60.540001,57.009212,9234100
2015-12-23,61.000000,61.119999,60.439999,61.090000,57.527138,7519800
2015-12-24,60.779999,61.099998,60.680000,60.830002,57.282303,2482800
2015-12-28,60.580002,60.970001,60.500000,60.750000,57.206966,5341600
2015-12-29,61.000000,61.750000,60.980000,61.610001,58.016815,7883600
2015-12-30,61.660000,61.869999,61.490002,61.680000,58.082726,5716700
2015-12-31,61.330002,61.720001,61.169998,61.299999,57.724880,6575100
2016-01-04,60.500000,61.490002,60.360001,61.459999,57.875553,11989200
2016-01-05,62.029999,63.049999,61.849998,62.919998,59.250408,13326000
2016-01-06,62.480000,63.950001,62.470001,63.549999,59.843666,16564600
2016-01-07,62.970001,65.230003,62.919998,65.029999,61.237347,26430000
2016-01-08,65.080002,65.410004,63.410000,63.540001,59.834251,17767900
2016-01-11,63.759998,64.470001,63.630001,64.220001,60.474590,12642600
2016-01-12,64.379997,64.730003,63.430000,63.619999,59.909580,12195900
2016-01-13,63.730000,63.730000,61.830002,61.919998,58.308731,13725700
2016-01-14,62.000000,63.619999,61.820000,63.060001,59.382244,12934900
2016-01-15,61.549999,62.470001,61.259998,61.930000,58.318146,15174400
2016-01-19,62.250000,62.799999,62.009998,62.560001,58.911404,13051300
2016-01-20,61.799999,62.330002,60.200001,60.840000,57.291714,17369100
2016-01-21,60.980000,62.790001,60.910000,61.880001,58.271065,12089200
2016-01-22,62.439999,63.259998,62.130001,62.689999,59.033825,9197500
2016-01-25,62.779999,63.820000,62.549999,63.450001,59.749496,12823400
2016-01-26,63.360001,64.470001,63.259998,64.000000,60.267422,9167600
2016-01-27,64.099998,65.180000,63.889999,63.950001,60.220333,10214300
2016-01-28,64.029999,64.510002,63.430000,64.220001,60.474590,11278300
2016-01-29,64.750000,66.529999,64.739998,66.360001,62.489780,16439100
2016-02-01,65.910004,67.930000,65.889999,67.500000,63.563293,14728400
2016-02-02,67.300003,67.839996,66.279999,66.860001,62.960629,13585900
2016-02-03,67.309998,67.500000,65.070000,66.269997,62.405029,12315600
2016-02-04,65.760002,66.550003,65.010002,66.419998,62.546280,12711700
2016-02-05,66.860001,67.529999,65.879997,67.000000,63.092461,14196500
2016-02-08,66.500000,67.150002,65.160004,66.900002,62.998283,20743600
2016-02-09,65.489998,66.410004,64.680000,65.809998,61.971863,14134200
2016-02-10,66.190002,66.589996,65.650002,65.790001,61.953022,9709300
2016-02-11,65.019997,65.760002,64.779999,65.320000,61.510429,11186700
2016-02-12,65.519997,66.250000,64.870003,66.180000,62.320286,9695500
2016-02-16,66.610001,66.800003,65.500000,65.900002,62.056606,11360500
2016-02-17,66.099998,66.610001,65.809998,66.110001,62.254356,12426700
2016-02-18,63.740002,64.779999,62.349998,64.120003,60.380424,27894600
2016-02-19,63.889999,64.769997,63.439999,64.660004,60.888931,15562300
2016-02-22,64.660004,66.139999,64.660004,65.629997,61.802353,10587300
2016-02-23,65.839996,66.599998,65.279999,66.480003,62.602791,11432000
2016-02-24,66.190002,67.330002,65.720001,67.120003,63.205460,10291200
2016-02-25,67.449997,68.129997,67.330002,68.040001,64.071800,9562300
2016-02-26,68.080002,68.199997,66.300003,66.510002,62.631039,10984300
2016-02-29,66.629997,66.949997,66.220001,66.339996,62.470947,9345200
2016-03-01,66.650002,66.889999,66.000000,66.459999,62.583946,10429500
2016-03-02,66.209999,66.669998,66.000000,66.209999,62.348530,9165600
2016-03-03,65.949997,66.199997,64.879997,66.139999,62.282612,11823600
2016-03-04,66.139999,67.279999,66.089996,66.779999,62.885292,10010500
2016-03-07,66.620003,68.480003,66.269997,67.889999,63.930557,12825400
2016-03-08,67.730003,68.470001,67.489998,68.040001,64.071800,10067900
2016-03-09,67.790001,67.989998,67.120003,67.529999,64.062309,7824800
2016-03-10,67.550003,68.040001,66.400002,67.410004,63.948479,9635600
2016-03-11,67.769997,67.940002,66.800003,67.169998,63.720802,8290900
2016-03-14,67.150002,67.669998,66.959999,67.360001,63.901039,6712500
2016-03-15,67.000000,68.349998,67.000000,68.089996,64.593552,7566900
2016-03-16,67.940002,68.339996,67.250000,67.989998,64.498688,8218000
2016-03-17,67.820000,68.919998,67.260002,67.449997,63.986420,11838100
2016-03-18,67.480003,68.029999,66.750000,66.949997,63.512089,23153100
2016-03-21,67.029999,68.379997,66.970001,67.970001,64.479729,9415800
2016-03-22,68.000000,68.680000,67.790001,67.870003,64.384857,7514500
2016-03-23,68.010002,68.099998,67.440002,67.459999,63.995903,6110600
2016-03-24,67.430000,68.040001,67.379997,68.000000,64.508171,6304700
2016-03-28,67.930000,68.580002,67.930000,68.120003,64.622017,5603500
2016-03-29,68.150002,68.209999,67.430000,68.029999,64.536636,6472100
2016-03-30,68.330002,69.000000,68.290001,68.800003,65.267097,7208500
2016-03-31,68.750000,69.190002,68.470001,68.489998,64.973015,6283500
2016-04-01,68.019997,69.199997,68.019997,69.059998,65.513763,6602400
2016-04-04,69.000000,69.370003,68.919998,69.099998,65.551689,6823400
2016-04-05,69.029999,69.250000,68.269997,68.639999,65.115311,5779000
2016-04-06,68.699997,69.059998,68.519997,69.040001,65.494781,5296700
2016-04-07,68.830002,68.930000,67.940002,68.220001,64.716873,6110500
2016-04-08,68.309998,68.389999,67.860001,68.059998,64.565102,6516000
2016-04-11,68.010002,68.370003,67.379997,67.400002,63.938984,7865400
2016-04-12,67.570000,68.870003,67.449997,68.800003,65.267097,7702700
2016-04-13,69.010002,69.419998,68.870003,69.150002,65.599129,6262700
