Date,Open,High,Low,Close,Adj Close,Volume
2014-09-29,98.650002,100.440002,98.629997,100.110001,93.974243,49766300
2014-09-30,100.809998,101.540001,100.529999,100.750000,94.575027,55264100
2014-10-01,100.589996,100.690002,98.699997,99.180000,93.101242,51491300
2014-10-02,99.269997,100.220001,98.040001,99.900002,93.777122,47757800
2014-10-03,99.440002,100.209999,99.040001,99.620003,93.514290,43469600
2014-10-06,99.949997,100.650002,99.419998,99.620003,93.514290,37051200
2014-10-07,99.430000,100.120003,98.730003,98.750000,92.697609,42094200
2014-10-08,98.760002,101.110001,98.309998,100.800003,94.621948,57404700
2014-10-09,101.540001,102.379997,100.610001,101.019997,94.828461,77376500
2014-10-10,100.690002,102.029999,100.300003,100.730003,94.556244,66331600
2014-10-13,101.330002,101.779999,99.809998,99.809998,93.692642,53583400
2014-10-14,100.389999,100.519997,98.570000,98.750000,92.697609,63688600
2014-10-15,97.970001,99.150002,95.180000,97.540001,91.561768,100933600
2014-10-16,95.550003,97.720001,95.410004,96.260002,90.360229,72154500
2014-10-17,97.500000,99.000000,96.809998,97.669998,91.683792,68179700
2014-10-20,98.320000,99.959999,98.220001,99.760002,93.645706,77517300
2014-10-21,103.019997,103.019997,101.269997,102.470001,96.189598,94623900
2014-10-22,102.839996,104.110001,102.599998,102.989998,96.677742,68263100
2014-10-23,104.080002,105.050003,103.629997,104.830002,98.404976,71074700
2014-10-24,105.180000,105.489998,104.529999,105.220001,98.771042,47053900
2014-10-27,104.849998,105.480003,104.699997,105.110001,98.667793,34187700
2014-10-28,105.400002,106.739998,105.349998,106.739998,100.197891,48060900
2014-10-29,106.650002,107.370003,106.360001,107.339996,100.761116,52687900
2014-10-30,106.959999,107.349998,105.900002,106.980003,100.423195,40654800
2014-10-31,108.010002,108.040001,107.209999,108.000000,101.380676,44639300
2014-11-03,108.220001,110.300003,108.010002,109.400002,102.694862,52282600
2014-11-04,109.360001,109.489998,107.720001,108.599998,101.943901,41574400
2014-11-05,109.099998,109.300003,108.129997,108.860001,102.187965,37435900
2014-11-06,108.599998,108.790001,107.800003,108.699997,102.480225,34968500
2014-11-07,108.750000,109.320000,108.550003,109.010002,102.772484,33691500
2014-11-10,109.019997,109.330002,108.669998,108.830002,102.602783,27195500
2014-11-11,108.699997,109.750000,108.400002,109.699997,103.422997,27442300
2014-11-12,109.379997,111.430000,109.370003,111.250000,104.884308,46942400
2014-11-13,111.800003,113.449997,111.599998,112.820000,106.364487,59522900
2014-11-14,113.150002,114.190002,111.209999,114.180000,107.646675,44063600
2014-11-17,114.269997,117.279999,113.300003,113.989998,107.467529,46746700
2014-11-18,113.940002,115.690002,113.889999,115.470001,108.862839,44224000
2014-11-19,115.440002,115.739998,113.800003,114.669998,108.108635,41869200
2014-11-20,114.910004,116.860001,114.849998,116.309998,109.654785,43395500
2014-11-21,117.510002,117.570000,116.029999,116.470001,109.805626,57179300
2014-11-24,116.849998,118.769997,116.620003,118.629997,111.842033,47450800
2014-11-25,119.070000,119.750000,117.449997,117.599998,110.870964,68840400
2014-11-26,117.940002,119.099998,117.830002,119.000000,112.190872,40768300
2014-11-28,119.269997,119.400002,118.050003,118.930000,112.124863,24814400
2014-12-01,118.809998,119.250000,111.269997,115.070000,108.485718,83814000
2014-12-02,113.500000,115.750000,112.750000,114.629997,108.070915,59348900
2014-12-03,115.750000,116.349998,115.110001,115.930000,109.296532,43063400
2014-12-04,115.769997,117.199997,115.290001,115.489998,108.881706,42044500
2014-12-05,115.989998,116.080002,114.639999,115.000000,108.419746,38318900
2014-12-08,114.099998,114.650002,111.620003,112.400002,105.968513,57664900
2014-12-09,110.190002,114.300003,109.349998,114.120003,107.590096,60208000
2014-12-10,114.410004,114.849998,111.540001,111.949997,105.544258,44565300
2014-12-11,112.260002,113.800003,111.339996,111.620003,105.233154,41401700
2014-12-12,110.459999,111.870003,109.580002,109.730003,103.451294,56028100
2014-12-15,110.699997,111.599998,106.349998,108.230003,102.037125,67218100
2014-12-16,106.370003,110.160004,106.260002,106.750000,100.641792,60790700
2014-12-17,107.120003,109.839996,106.820000,109.410004,103.149597,53411800
2014-12-18,111.870003,112.650002,110.660004,112.650002,106.204208,59006200
2014-12-19,112.260002,113.239998,111.660004,111.779999,105.383980,88429800
2014-12-22,112.160004,113.489998,111.970001,112.940002,106.477608,45167500
2014-12-23,113.230003,113.330002,112.459999,112.540001,106.100510,26028400
2014-12-24,112.580002,112.709999,112.010002,112.010002,105.600830,14479600
2014-12-26,112.099998,114.519997,112.010002,113.989998,107.467529,33721000
2014-12-29,113.790001,114.769997,113.699997,113.910004,107.392113,27598900
2014-12-30,113.639999,113.919998,112.110001,112.519997,106.081627,29881500
2014-12-31,112.820000,113.129997,110.209999,110.379997,104.064087,41403400
2015-01-02,111.389999,111.440002,107.349998,109.330002,103.074181,53204600
2015-01-05,108.290001,108.650002,105.410004,106.250000,100.170410,64285500
2015-01-06,106.540001,107.430000,104.629997,106.260002,100.179840,65797100
2015-01-07,107.199997,108.199997,106.699997,107.750000,101.584595,40105900
2015-01-08,109.230003,112.150002,108.699997,111.889999,105.487686,59364500
2015-01-09,112.669998,113.250000,110.209999,112.010002,105.600830,53699500
2015-01-12,112.599998,112.629997,108.800003,109.250000,102.998756,49650800
2015-01-13,111.430000,112.800003,108.910004,110.220001,103.913254,67091900
2015-01-14,109.040001,110.489998,108.500000,109.800003,103.517288,48337000
2015-01-15,110.000000,110.059998,106.660004,106.820000,100.707794,60014000
2015-01-16,107.029999,107.580002,105.199997,105.989998,99.925285,78513300
2015-01-20,107.839996,108.970001,106.500000,108.720001,102.499084,49899900
2015-01-21,108.949997,111.059998,108.269997,109.550003,103.281601,48575900
2015-01-22,110.260002,112.470001,109.720001,112.400002,105.968513,53796400
2015-01-23,112.300003,113.750000,111.529999,112.980003,106.515343,46464800
2015-01-26,113.739998,114.360001,112.800003,113.099998,106.628456,55615000
2015-01-27,112.419998,112.480003,109.029999,109.139999,102.895042,95568700
2015-01-28,117.629997,118.120003,115.309998,115.309998,108.712006,146477100
2015-01-29,116.320000,119.190002,115.559998,118.900002,112.096596,84436400
2015-01-30,118.400002,120.000000,116.849998,117.160004,110.456146,83745500
2015-02-02,118.050003,119.169998,116.080002,118.629997,111.842033,62739100
2015-02-03,118.500000,119.089996,117.610001,118.650002,111.860886,51915700
2015-02-04,118.500000,120.510002,118.309998,119.559998,112.718826,70149700
2015-02-05,120.019997,120.230003,119.250000,119.940002,113.523354,42246200
2015-02-06,120.019997,120.250000,118.449997,118.930000,112.567368,43706600
2015-02-09,118.550003,119.839996,118.430000,119.720001,113.315117,38889800
2015-02-10,120.169998,122.150002,120.160004,122.019997,115.492065,62008500
2015-02-11,122.769997,124.919998,122.500000,124.879997,118.199059,73561800
2015-02-12,126.059998,127.480003,125.570000,126.459999,119.694542,74474500
2015-02-13,127.279999,127.279999,125.650002,127.080002,120.281372,54272200
2015-02-17,127.489998,128.880005,126.919998,127.830002,120.991234,63152400
2015-02-18,127.629997,128.779999,127.449997,128.720001,121.833641,44891700
2015-02-19,128.479996,129.029999,128.330002,128.449997,121.578064,37362400
2015-02-20,128.619995,129.500000,128.050003,129.500000,122.571915,48948400
2015-02-23,130.020004,133.000000,129.660004,133.000000,125.884651,70974100
2015-02-24,132.940002,133.600006,131.169998,132.169998,125.099060,69228100
2015-02-25,131.559998,131.600006,128.149994,128.789993,121.899895,74711700
2015-02-26,128.789993,130.869995,126.610001,130.419998,123.442680,91287500
2015-02-27,130.000000,130.570007,128.240005,128.460007,121.587555,62014800
2015-03-02,129.250000,130.279999,128.300003,129.089996,122.183830,48096700
2015-03-03,128.960007,129.520004,128.089996,129.360001,122.439392,37816300
2015-03-04,129.100006,129.559998,128.320007,128.539993,121.663254,31666300
2015-03-05,128.580002,128.750000,125.760002,126.410004,119.647224,56517100
2015-03-06,128.399994,129.369995,126.260002,126.599998,119.827042,72842100
2015-03-09,127.959999,129.570007,125.059998,127.139999,120.338158,88528500
2015-03-10,126.410004,127.220001,123.800003,124.510002,117.848862,68856600
2015-03-11,124.750000,124.769997,122.110001,122.239998,115.700287,68939000
2015-03-12,122.309998,124.900002,121.629997,124.449997,117.792053,48362700
2015-03-13,124.400002,125.400002,122.580002,123.589996,116.978073,51827300
2015-03-16,123.879997,124.949997,122.870003,124.949997,118.265312,35874300
2015-03-17,125.900002,127.320000,125.650002,127.040001,120.243500,51023100
2015-03-18,127.000000,129.160004,126.370003,128.470001,121.597000,65270900
2015-03-19,128.750000,129.250000,127.400002,127.500000,120.678909,45809500
2015-03-20,128.250000,128.399994,125.160004,125.900002,119.164505,68695100
2015-03-23,127.120003,127.849998,126.519997,127.209999,120.404411,37709700
2015-03-24,127.230003,128.039993,126.559998,126.690002,119.912231,32842300
2015-03-25,126.540001,126.820000,123.379997,123.379997,116.779327,51655200
2015-03-26,122.760002,124.879997,122.599998,124.239998,117.593323,47572900
2015-03-27,124.570000,124.699997,122.910004,123.250000,116.656273,39546200
2015-03-30,124.050003,126.400002,124.000000,126.370003,119.609360,47099700
2015-03-31,126.089996,126.489998,124.360001,124.430000,117.773125,42090600
2015-04-01,124.820000,125.120003,123.099998,124.250000,117.602768,40621400
2015-04-02,125.029999,125.559998,124.190002,125.320000,118.615524,32220100
2015-04-06,124.470001,127.510002,124.330002,127.349998,120.536911,37194000
2015-04-07,127.639999,128.119995,125.980003,126.010002,119.268623,35012300
2015-04-08,125.849998,126.400002,124.970001,125.599998,118.880554,37329200
2015-04-09,125.849998,126.580002,124.660004,126.559998,119.789185,32484000
2015-04-10,125.949997,127.209999,125.260002,127.099998,120.300301,40188000
2015-04-13,128.369995,128.570007,126.610001,126.849998,120.063675,36365100
2015-04-14,127.000000,127.290001,125.910004,126.300003,119.543106,25524600
2015-04-15,126.410004,127.129997,126.010002,126.779999,119.997414,28970400
2015-04-16,126.279999,127.099998,126.110001,126.169998,119.420044,28369000
2015-04-17,125.550003,126.139999,124.459999,124.750000,118.076019,51957000
2015-04-20,125.570000,128.119995,125.169998,127.599998,120.773544,47054300
2015-04-21,128.100006,128.199997,126.669998,126.910004,120.120476,32435100
2015-04-22,126.989998,128.869995,126.320000,128.619995,121.738983,37654500
2015-04-23,128.300003,130.419998,128.139999,129.669998,122.732803,45770900
2015-04-24,130.490005,130.630005,129.229996,130.279999,123.310150,44525900
2015-04-27,132.309998,133.130005,131.149994,132.649994,125.553375,96954200
2015-04-28,134.460007,134.539993,129.570007,130.559998,123.575195,118924000
2015-04-29,130.160004,131.589996,128.300003,128.639999,121.757912,63386100
2015-04-30,128.639999,128.639999,124.580002,125.150002,118.454613,83195400
2015-05-01,126.099998,130.130005,125.300003,128.949997,122.051315,58512600
2015-05-04,129.500000,130.570007,128.259995,128.699997,121.814705,50988300
2015-05-05,128.149994,128.449997,125.779999,125.800003,119.069839,49271400
2015-05-06,126.559998,126.750000,123.360001,125.010002,118.322105,72141000
2015-05-07,124.769997,126.080002,124.019997,125.260002,119.053963,43940900
2015-05-08,126.680000,127.620003,126.110001,127.620003,121.297050,55550400
2015-05-11,127.389999,127.559998,125.629997,126.320000,120.061440,42035800
2015-05-12,125.599998,126.879997,124.820000,125.870003,119.633743,48160000
2015-05-13,126.150002,127.190002,125.870003,126.010002,119.766808,34694200
2015-05-14,127.410004,128.949997,127.160004,128.949997,122.561142,45203500
2015-05-15,129.070007,129.490005,128.210007,128.770004,122.390060,38208000
2015-05-18,128.380005,130.720001,128.360001,130.190002,123.739723,50882900
2015-05-19,130.690002,130.880005,129.639999,130.070007,123.625648,44633200
2015-05-20,130.000000,130.979996,129.339996,130.059998,123.616142,36454900
2015-05-21,130.070007,131.630005,129.830002,131.389999,124.880249,39730400
2015-05-22,131.600006,132.970001,131.399994,132.539993,125.973259,45596000
2015-05-26,132.600006,132.910004,129.119995,129.619995,123.197937,70697600
2015-05-27,130.339996,132.259995,130.050003,132.039993,125.498047,45833200
2015-05-28,131.860001,131.949997,131.100006,131.779999,125.250916,30733300
2015-05-29,131.229996,131.449997,129.899994,130.279999,123.825241,50884500
2015-06-01,130.279999,131.389999,130.050003,130.539993,124.072357,32112800
2015-06-02,129.860001,130.660004,129.320007,129.960007,123.521118,33667600
2015-06-03,130.660004,130.940002,129.899994,130.119995,123.673164,30889400
2015-06-04,129.580002,130.580002,128.910004,129.360001,122.950836,38450100
2015-06-05,129.500000,129.690002,128.360001,128.649994,122.276009,35626800
2015-06-08,128.899994,129.210007,126.830002,127.800003,121.468117,52674800
2015-06-09,126.699997,128.080002,125.620003,127.419998,121.106941,56075400
2015-06-10,127.919998,129.339996,127.849998,128.880005,122.494614,39087300
2015-06-11,129.179993,130.179993,128.479996,128.589996,122.218964,35390900
2015-06-12,128.190002,128.330002,127.110001,127.169998,120.869339,36886200
2015-06-15,126.099998,127.239998,125.709999,126.919998,120.631721,43988900
2015-06-16,127.029999,127.849998,126.370003,127.599998,121.278023,31494100
2015-06-17,127.720001,127.879997,126.739998,127.300003,120.992889,32918100
2015-06-18,127.230003,128.309998,127.220001,127.879997,121.544136,35407200
2015-06-19,127.709999,127.820000,126.400002,126.599998,120.327568,54716900
2015-06-22,127.489998,128.059998,127.080002,127.610001,121.287529,34039300
2015-06-23,127.480003,127.610001,126.879997,127.029999,120.736267,30268900
2015-06-24,127.209999,129.800003,127.120003,128.110001,121.762756,55280900
2015-06-25,128.860001,129.199997,127.500000,127.500000,121.182976,31938100
2015-06-26,127.669998,127.989998,126.510002,126.750000,120.470139,44066800
2015-06-29,125.459999,126.470001,124.480003,124.529999,118.360123,49161400
2015-06-30,125.570000,126.120003,124.860001,125.430000,119.215538,44370700
2015-07-01,126.900002,126.940002,125.989998,126.599998,120.327568,30238800
2015-07-02,126.430000,126.690002,125.769997,126.440002,120.175491,27211000
2015-07-06,124.940002,126.230003,124.849998,126.000000,119.757301,28060400
2015-07-07,125.889999,126.150002,123.769997,125.690002,119.462662,46946800
2015-07-08,124.480003,124.639999,122.540001,122.570000,116.497238,60761600
2015-07-09,123.849998,124.059998,119.220001,120.070000,114.121101,77821600
2015-07-10,121.940002,123.849998,121.209999,123.279999,117.172066,61354500
2015-07-13,125.029999,125.760002,124.320000,125.660004,119.434151,41440500
2015-07-14,126.040001,126.370003,125.040001,125.610001,119.386612,31768100
2015-07-15,125.720001,127.150002,125.580002,126.820000,120.536674,33649200
2015-07-16,127.739998,128.570007,127.349998,128.509995,122.142944,36222400
2015-07-17,129.080002,129.619995,128.309998,129.619995,123.197937,46164700
2015-07-20,130.970001,132.970001,130.699997,132.070007,125.526581,58900200
2015-07-21,132.850006,132.919998,130.320007,130.750000,124.271957,76756400
2015-07-22,121.989998,125.500000,121.989998,125.220001,119.015938,115450600
2015-07-23,126.199997,127.089996,125.059998,125.160004,118.958908,50999500
2015-07-24,125.320000,125.739998,123.900002,124.500000,118.331619,42162300
2015-07-27,123.089996,123.610001,122.120003,122.769997,116.687325,44455500
2015-07-28,123.379997,123.910004,122.550003,123.379997,117.267113,33618100
2015-07-29,123.150002,123.500000,122.269997,122.989998,116.896423,37011700
2015-07-30,122.320000,122.570000,121.709999,122.370003,116.307152,33628300
2015-07-31,122.599998,122.639999,120.910004,121.300003,115.290154,42885000
2015-08-03,121.500000,122.570000,117.519997,118.440002,112.571854,69976000
2015-08-04,117.419998,117.699997,113.250000,114.639999,108.960129,124138600
2015-08-05,112.949997,117.440002,112.099998,115.400002,109.682480,99312600
2015-08-06,115.970001,116.500000,114.120003,115.129997,109.921165,52903000
2015-08-07,114.580002,116.250000,114.500000,115.519997,110.293533,38670400
2015-08-10,116.529999,119.989998,116.529999,119.720001,114.303505,54951600
2015-08-11,117.809998,118.180000,113.330002,113.489998,108.355354,97082800
2015-08-12,112.529999,115.419998,109.629997,115.239998,110.026184,101217500
2015-08-13,116.040001,116.400002,114.540001,115.150002,109.940262,48535800
2015-08-14,114.320000,116.309998,114.010002,115.959999,110.713608,42929500
2015-08-17,116.040001,117.650002,115.500000,117.160004,111.859337,40884700
2015-08-18,116.430000,117.440002,116.010002,116.500000,111.229172,34560700
2015-08-19,116.099998,116.519997,114.680000,115.010002,109.806602,47445700
2015-08-20,114.080002,114.349998,111.629997,112.650002,107.553375,68501600
2015-08-21,110.430000,111.900002,105.650002,105.760002,100.975098,128275500
2015-08-24,94.870003,108.800003,92.000000,103.120003,98.454544,162206300
2015-08-25,111.110001,111.110001,103.500000,103.739998,99.046478,103601600
2015-08-26,107.089996,109.889999,105.050003,109.690002,104.727295,96774600
2015-08-27,112.230003,113.239998,110.019997,112.919998,107.811157,84616100
2015-08-28,112.169998,113.309998,111.540001,113.290001,108.164406,53164400
2015-08-31,112.029999,114.529999,112.000000,112.760002,107.658401,56229300
2015-09-01,110.150002,111.879997,107.360001,107.720001,102.846413,76845900
2015-09-02,110.230003,112.339996,109.129997,112.339996,107.257385,61888800
2015-09-03,112.489998,112.779999,110.040001,110.370003,105.376518,53233900
2015-09-04,108.970001,110.449997,108.510002,109.269997,104.326286,49996300
2015-09-08,111.750000,112.559998,110.320000,112.309998,107.228745,54843600
2015-09-09,113.760002,114.019997,109.769997,110.150002,105.166473,85010800
2015-09-10,110.269997,113.279999,109.900002,112.570000,107.476982,62892800
2015-09-11,111.790001,114.209999,111.760002,114.209999,109.042786,49915500
2015-09-14,116.580002,116.889999,114.860001,115.309998,110.093018,58363400
2015-09-15,115.930000,116.529999,114.419998,116.279999,111.019135,43341200
2015-09-16,116.250000,116.540001,115.440002,116.410004,111.143257,37173500
2015-09-17,115.660004,116.489998,113.720001,113.919998,108.765907,64112600
2015-09-18,112.209999,114.300003,111.870003,113.449997,108.317177,74285300
2015-09-21,113.669998,115.370003,113.660004,115.209999,109.997543,50222000
2015-09-22,113.379997,114.180000,112.519997,113.400002,108.269432,50346200
2015-09-23,113.629997,114.720001,113.300003,114.320000,109.147820,35756700
2015-09-24,113.250000,115.500000,112.370003,115.000000,109.797050,50219500
2015-09-25,116.440002,116.690002,114.019997,114.709999,109.520172,56151900
2015-09-28,113.849998,114.570000,112.440002,112.440002,107.352875,52109000
2015-09-29,112.830002,113.510002,107.860001,109.059998,104.125801,73365400
2015-09-30,110.169998,111.540001,108.730003,110.300003,105.309700,66473000
2015-10-01,109.070000,109.620003,107.309998,109.580002,104.622261,63929100
2015-10-02,108.010002,111.010002,107.550003,110.379997,105.386070,58019800
2015-10-05,109.879997,111.370003,109.070000,110.779999,105.767975,52064700
2015-10-06,110.629997,111.739998,109.769997,111.309998,106.273994,48196800
2015-10-07,111.739998,111.769997,109.410004,110.779999,105.767975,46765600
2015-10-08,110.190002,110.190002,108.209999,109.500000,104.545883,61979600
2015-10-09,110.000000,112.279999,109.489998,112.120003,107.047340,52766100
2015-10-12,112.730003,112.750000,111.440002,111.599998,106.550873,30467200
2015-10-13,110.820000,112.449997,110.680000,111.790001,106.732285,33049300
2015-10-14,111.290001,111.519997,109.559998,110.209999,105.223763,44462400
2015-10-15,110.930000,112.099998,110.489998,111.860001,106.799118,37673500
2015-10-16,111.779999,112.000000,110.529999,111.040001,106.016205,39232600
2015-10-19,110.800003,111.750000,110.110001,111.730003,106.674980,29759200
2015-10-20,111.339996,114.169998,110.820000,113.769997,108.622688,48778800
2015-10-21,114.000000,115.580002,113.699997,113.760002,108.613152,41795200
2015-10-22,114.330002,115.500000,114.099998,115.500000,110.274437,41654100
2015-10-23,116.699997,119.230003,116.330002,119.080002,113.692459,59366900
2015-10-26,118.080002,118.129997,114.919998,115.279999,110.064392,66333800
2015-10-27,115.400002,116.540001,113.989998,114.550003,109.367401,69884400
2015-10-28,116.930000,119.300003,116.059998,119.269997,113.873848,85551400
2015-10-29,118.699997,120.690002,118.269997,120.529999,115.076851,51227300
2015-10-30,120.989998,121.220001,119.449997,119.500000,114.093460,49365300
2015-11-02,120.800003,121.360001,119.610001,121.180000,115.697449,32203300
2015-11-03,120.790001,123.489998,120.699997,122.570000,117.024567,45519000
2015-11-04,123.129997,123.820000,121.620003,122.000000,116.480347,44886100
2015-11-05,121.849998,122.690002,120.180000,120.919998,115.943382,39552700
2015-11-06,121.110001,121.809998,120.620003,121.059998,116.077629,33042300
2015-11-09,120.959999,121.809998,120.050003,120.570000,115.607796,33871400
2015-11-10,116.900002,118.070000,116.059998,116.769997,111.964188,59127900
2015-11-11,116.370003,117.419998,115.209999,116.110001,111.331352,45218000
2015-11-12,116.260002,116.820000,115.650002,115.720001,110.957405,32525600
2015-11-13,115.199997,115.570000,112.269997,112.339996,107.716499,45812400
2015-11-16,111.379997,114.239998,111.000000,114.180000,109.480789,38106700
2015-11-17,114.919998,115.050003,113.320000,113.690002,109.010956,27616900
2015-11-18,115.760002,117.489998,115.500000,117.290001,112.462784,46674700
2015-11-19,117.639999,119.750000,116.760002,118.779999,113.891472,43295800
2015-11-20,119.199997,119.919998,118.849998,119.300003,114.390068,34287100
2015-11-23,119.269997,119.730003,117.339996,117.750000,112.903854,32482500
2015-11-24,117.330002,119.349998,117.120003,118.879997,113.987350,42803200
2015-11-25,119.209999,119.230003,117.919998,118.029999,113.172333,21388300
2015-11-27,118.290001,118.410004,117.599998,117.809998,112.961388,13046400
2015-11-30,117.989998,119.410004,117.750000,118.300003,113.431221,39180300
2015-12-01,118.750000,118.809998,116.860001,117.339996,112.510727,34852400
2015-12-02,117.339996,118.110001,116.080002,116.279999,111.494354,33386600
2015-12-03,116.550003,116.790001,114.220001,115.199997,110.458801,41569500
2015-12-04,115.290001,119.250000,115.110001,119.029999,114.131180,57777000
2015-12-07,118.980003,119.860001,117.809998,118.279999,113.412041,32084200
2015-12-08,117.519997,118.599998,116.860001,118.230003,113.364098,34309500
2015-12-09,117.639999,117.690002,115.080002,115.620003,110.861519,46361400
2015-12-10,116.040001,116.940002,115.510002,116.169998,111.388878,29104200
2015-12-11,115.190002,115.389999,112.849998,113.180000,108.521950,46886200
2015-12-14,112.180000,112.680000,109.790001,112.480003,107.850761,64318700
2015-12-15,111.940002,112.800003,110.349998,110.489998,105.942650,53323100
2015-12-16,111.070000,111.989998,108.800003,111.339996,106.757660,56238500
2015-12-17,112.019997,112.250000,108.980003,108.980003,104.494804,44772800
2015-12-18,108.910004,109.519997,105.809998,106.029999,101.666199,96453300
2015-12-21,107.279999,107.370003,105.570000,107.330002,102.912712,47590600
2015-12-22,107.400002,107.720001,106.449997,107.230003,102.816833,32789400
2015-12-23,107.269997,108.849998,107.199997,108.610001,104.140015,32657400
2015-12-24,109.000000,109.000000,107.949997,108.029999,103.583900,13570400
2015-12-28,107.589996,107.690002,106.180000,106.820000,102.423698,26704200
2015-12-29,106.959999,109.430000,106.860001,108.739998,104.264664,30931200
2015-12-30,108.580002,108.699997,107.180000,107.320000,102.903130,25213800
2015-12-31,107.010002,107.029999,104.820000,105.260002,100.927895,40635300
2016-01-04,102.610001,105.370003,102.000000,105.349998,101.014183,67649400
2016-01-05,105.750000,105.849998,102.410004,102.709999,98.482841,55791000
2016-01-06,100.559998,102.370003,99.870003,100.699997,96.555573,68457400
2016-01-07,98.680000,100.129997,96.430000,96.449997,92.480476,81094400
2016-01-08,98.550003,99.110001,96.760002,96.959999,92.969490,70798000
2016-01-11,98.970001,99.059998,97.339996,98.529999,94.474876,49739400
2016-01-12,100.550003,100.690002,98.839996,99.959999,95.846016,49154200
2016-01-13,100.320000,101.190002,97.300003,97.389999,93.381798,62439600
2016-01-14,97.959999,100.480003,95.739998,99.519997,95.424118,63170100
2016-01-15,96.199997,97.709999,95.360001,97.129997,93.132492,79010000
2016-01-19,98.410004,98.650002,95.500000,96.660004,92.681839,53087700
2016-01-20,95.099998,98.190002,93.419998,96.790001,92.806496,72334400
2016-01-21,97.059998,97.879997,94.940002,96.300003,92.336662,52161500
2016-01-22,98.629997,101.459999,98.370003,101.419998,97.245926,65800500
2016-01-25,101.519997,101.529999,99.209999,99.440002,95.347420,51794500
2016-01-26,99.930000,100.879997,98.070000,99.989998,95.874786,75077000
2016-01-27,96.040001,96.629997,93.339996,93.419998,89.575188,133369700
2016-01-28,93.790001,94.519997,92.389999,94.089996,90.217613,55678800
2016-01-29,94.790001,97.339996,94.349998,97.339996,93.333847,64416500
2016-02-01,96.470001,96.709999,95.400002,96.430000,92.461311,40943500
2016-02-02,95.419998,96.040001,94.279999,94.480003,90.591560,37357200
2016-02-03,95.000000,96.839996,94.080002,96.349998,92.384605,45964300
2016-02-04,95.860001,97.330002,95.190002,96.599998,93.126907,46471700
2016-02-05,96.519997,96.919998,93.690002,94.019997,90.639671,46418100
2016-02-08,93.129997,95.699997,93.040001,95.010002,91.594078,54021400
2016-02-09,94.290001,95.940002,93.930000,94.989998,91.574791,44331200
2016-02-10,95.919998,96.349998,94.099998,94.269997,90.880692,42343600
2016-02-11,93.790001,94.720001,92.589996,93.699997,90.331184,50074700
2016-02-12,94.190002,94.500000,93.010002,93.989998,90.610756,40351400
2016-02-16,95.019997,96.849998,94.610001,96.639999,93.165482,49057900
2016-02-17,96.669998,98.209999,96.150002,98.120003,94.592262,44863200
2016-02-18,98.839996,98.889999,96.089996,96.260002,92.799141,39021000
2016-02-19,96.000000,96.760002,95.800003,96.040001,92.587051,35374200
2016-02-22,96.309998,96.900002,95.919998,96.879997,93.396843,34280800
2016-02-23,96.400002,96.500000,94.550003,94.690002,91.285583,31942600
2016-02-24,93.980003,96.379997,93.320000,96.099998,92.644890,36255700
2016-02-25,96.050003,96.760002,95.250000,96.760002,93.281166,27582700
2016-02-26,97.199997,98.019997,96.580002,96.910004,93.425774,28991100
2016-02-29,96.860001,98.230003,96.650002,96.690002,93.213684,35216300
2016-03-01,97.650002,100.769997,97.419998,100.529999,96.915604,50407100
2016-03-02,100.510002,100.889999,99.639999,100.750000,97.127708,33169600
2016-03-03,100.580002,101.709999,100.449997,101.500000,97.850739,36955700
2016-03-04,102.370003,103.750000,101.370003,103.010002,99.306450,46055100
2016-03-07,102.389999,102.830002,100.959999,101.870003,98.207428,35828900
2016-03-08,100.779999,101.760002,100.400002,101.029999,97.397629,31561900
2016-03-09,101.309998,101.580002,100.269997,101.120003,97.484406,27201700
2016-03-10,101.410004,102.239998,100.150002,101.169998,97.532593,33513600
2016-03-11,102.239998,102.279999,101.500000,102.260002,98.583405,27408200
2016-03-14,101.910004,102.910004,101.779999,102.519997,98.834068,25076100
2016-03-15,103.959999,105.180000,103.849998,104.580002,100.820007,40067700
2016-03-16,104.610001,106.309998,104.589996,105.970001,102.160034,38303500
2016-03-17,105.519997,106.470001,104.959999,105.800003,101.996140,34420700
2016-03-18,106.339996,106.500000,105.190002,105.919998,102.111832,44205200
2016-03-21,105.930000,107.650002,105.139999,105.910004,102.102188,35502700
2016-03-22,105.250000,107.290001,105.209999,106.720001,102.883057,32444400
2016-03-23,106.480003,107.070000,105.900002,106.129997,102.314278,25703500
2016-03-24,105.470001,106.250000,104.889999,105.669998,101.870811,26133000
2016-03-28,106.000000,106.190002,105.059998,105.190002,101.408073,19411400
2016-03-29,104.889999,107.790001,104.879997,107.680000,103.808548,31190100
2016-03-30,108.650002,110.419998,108.599998,109.559998,105.620964,45601100
2016-03-31,109.720001,109.900002,108.879997,108.989998,105.071449,25888400
2016-04-01,108.779999,110.000000,108.199997,109.989998,106.035492,25874000
2016-04-04,110.419998,112.190002,110.269997,111.120003,107.124870,37356200
2016-04-05,109.510002,110.730003,109.419998,109.809998,105.861961,26578700
2016-04-06,110.230003,110.980003,109.199997,110.959999,106.970619,26404100
2016-04-07,109.949997,110.419998,108.120003,108.540001,104.637642,31801900
2016-04-08,108.910004,109.769997,108.169998,108.660004,104.753311,23581700
2016-04-11,108.970001,110.610001,108.830002,109.019997,105.100365,29407500
2016-04-12,109.339996,110.500000,108.660004,110.440002,106.469315,27232300
2016-04-13,110.800003,112.339996,110.800003,112.040001,108.011795,33257300
